,geometry,x,y
86,"(34.79577780005059, 32.0767276665246)",34.79577780005059,32.0767276665246
87,"(34.79561231167757, 32.07677251093345)",34.79561231167757,32.07677251093345
88,"(34.795309582975904, 32.0765885068938)",34.795309582975904,32.0765885068938
89,"(34.795457065878885, 32.07677450602186)",34.795457065878885,32.07677450602186
90,"(34.795703773544005, 32.07724177475382)",34.795703773544005,32.07724177475382
91,"(34.79601761690694, 32.07716597589351)",34.79601761690694,32.07716597589351
92,"(34.797124299920064, 32.073366010254794)",34.797124299920064,32.073366010254794
93,"(34.795210896790046, 32.07282032454172)",34.795210896790046,32.07282032454172
94,"(34.79541939327378, 32.07283859196682)",34.79541939327378,32.07283859196682
95,"(34.794871321261425, 32.07253187563484)",34.794871321261425,32.07253187563484
96,"(34.79489236532658, 32.07251279621726)",34.79489236532658,32.07251279621726
97,"(34.794869847254446, 32.07250113624585)",34.794869847254446,32.07250113624585
98,"(34.79408065890318, 32.07323251785826)",34.79408065890318,32.07323251785826
99,"(34.79477534307097, 32.07310632535207)",34.79477534307097,32.07310632535207
100,"(34.7943599102956, 32.07329594404729)",34.7943599102956,32.07329594404729
101,"(34.7944338349695, 32.07327215372371)",34.7944338349695,32.07327215372371
102,"(34.79422696440795, 32.07335575688173)",34.79422696440795,32.07335575688173
103,"(34.79468655247685, 32.073217340160014)",34.79468655247685,32.073217340160014
104,"(34.794507494455516, 32.07324285748606)",34.794507494455516,32.07324285748606
105,"(34.79464485671376, 32.07365294883395)",34.79464485671376,32.07365294883395
106,"(34.794559986646625, 32.07372120880358)",34.794559986646625,32.07372120880358
107,"(34.79537910703482, 32.077098278806844)",34.79537910703482,32.077098278806844
108,"(34.797613023202125, 32.07212179724786)",34.797613023202125,32.07212179724786
109,"(34.795873639846135, 32.07220709402858)",34.795873639846135,32.07220709402858
110,"(34.7948498182013, 32.07546363463831)",34.7948498182013,32.07546363463831
111,"(34.79499254592355, 32.075417295667044)",34.79499254592355,32.075417295667044
112,"(34.797713918782186, 32.07158854795831)",34.797713918782186,32.07158854795831
113,"(34.79731702629147, 32.072582906354654)",34.79731702629147,32.072582906354654
114,"(34.79681753066324, 32.072514594730976)",34.79681753066324,32.072514594730976
115,"(34.79707479574617, 32.072513025134526)",34.79707479574617,32.072513025134526
116,"(34.79560531295815, 32.072836073762765)",34.79560531295815,32.072836073762765
117,"(34.79569705954627, 32.07250695366126)",34.79569705954627,32.07250695366126
118,"(34.79958514438741, 32.07389234013061)",34.79958514438741,32.07389234013061
119,"(34.7999440598853, 32.07398461247972)",34.7999440598853,32.07398461247972
120,"(34.79972272682099, 32.073998788147534)",34.79972272682099,32.073998788147534
121,"(34.799342650819845, 32.07405693438909)",34.799342650819845,32.07405693438909
122,"(34.79596817622589, 32.07414359979353)",34.79596817622589,32.07414359979353
123,"(34.79499347027254, 32.07411765388275)",34.79499347027254,32.07411765388275
124,"(34.794967118218885, 32.074745241007584)",34.794967118218885,32.074745241007584
125,"(34.79501519938577, 32.07476525777639)",34.79501519938577,32.07476525777639
126,"(34.795128918570256, 32.075238243861996)",34.795128918570256,32.075238243861996
127,"(34.79527428750061, 32.07584405746685)",34.79527428750061,32.07584405746685
128,"(34.79529162660169, 32.07561463589146)",34.79529162660169,32.07561463589146
129,"(34.79588576199764, 32.07695462767112)",34.79588576199764,32.07695462767112
130,"(34.796621940746036, 32.0779748245754)",34.796621940746036,32.0779748245754
131,"(34.797008775317, 32.07812315869891)",34.797008775317,32.07812315869891
132,"(34.794994581868195, 32.07376095856069)",34.794994581868195,32.07376095856069
133,"(34.799436380489695, 32.07333145989969)",34.799436380489695,32.07333145989969
134,"(34.798889455777065, 32.07351537607989)",34.798889455777065,32.07351537607989
135,"(34.799130734088386, 32.073592812872285)",34.799130734088386,32.073592812872285
136,"(34.79712614026328, 32.07277810558043)",34.79712614026328,32.07277810558043
137,"(34.797084974517745, 32.07316309001743)",34.797084974517745,32.07316309001743
138,"(34.797149937078146, 32.073177952876826)",34.797149937078146,32.073177952876826
139,"(34.79558785217356, 32.073418246285975)",34.79558785217356,32.073418246285975
140,"(34.79737700503087, 32.071924806270616)",34.79737700503087,32.071924806270616
141,"(34.796877987621215, 32.07187250944624)",34.796877987621215,32.07187250944624
142,"(34.79686958186002, 32.07198495315066)",34.79686958186002,32.07198495315066
143,"(34.79697168694542, 32.071952773403304)",34.79697168694542,32.071952773403304
144,"(34.79685724182012, 32.07223435241709)",34.79685724182012,32.07223435241709
145,"(34.797738996860424, 32.07921756178935)",34.797738996860424,32.07921756178935
146,"(34.79766316352702, 32.0794201204991)",34.79766316352702,32.0794201204991
147,"(34.79955148189908, 32.07368201005415)",34.79955148189908,32.07368201005415
148,"(34.79570922064595, 32.07409854860848)",34.79570922064595,32.07409854860848
149,"(34.795564741401904, 32.07407546016812)",34.795564741401904,32.07407546016812
150,"(34.79582086611232, 32.0760478663257)",34.79582086611232,32.0760478663257
151,"(34.79595583103489, 32.076173551555286)",34.79595583103489,32.076173551555286
152,"(34.796182457544795, 32.07655186579774)",34.796182457544795,32.07655186579774
153,"(34.79581339739045, 32.07630366663471)",34.79581339739045,32.07630366663471
154,"(34.79511714404499, 32.0760495177883)",34.79511714404499,32.0760495177883
155,"(34.79573333338861, 32.07668980540253)",34.79573333338861,32.07668980540253
156,"(34.7957645171226, 32.07661679973858)",34.7957645171226,32.07661679973858
157,"(34.79578306785855, 32.076499496125685)",34.79578306785855,32.076499496125685
158,"(34.795291524531265, 32.07651298056873)",34.795291524531265,32.07651298056873
159,"(34.79634078427412, 32.077623744975575)",34.79634078427412,32.077623744975575
160,"(34.79796799370974, 32.07923767635327)",34.79796799370974,32.07923767635327
161,"(34.79814224806302, 32.078943503247785)",34.79814224806302,32.078943503247785
162,"(34.79799358034622, 32.07914914468263)",34.79799358034622,32.07914914468263
163,"(34.79991942494031, 32.073188939624536)",34.79991942494031,32.073188939624536
164,"(34.79949127033244, 32.07353641149874)",34.79949127033244,32.07353641149874
165,"(34.79949245866776, 32.07344866586914)",34.79949245866776,32.07344866586914
166,"(34.799089801109105, 32.0734544499903)",34.799089801109105,32.0734544499903
167,"(34.80024077709679, 32.073150183435665)",34.80024077709679,32.073150183435665
168,"(34.795000276453386, 32.0730053423455)",34.795000276453386,32.0730053423455
169,"(34.79501249883006, 32.07314598964968)",34.79501249883006,32.07314598964968
170,"(34.79511322077364, 32.07326869054593)",34.79511322077364,32.07326869054593
171,"(34.7953831780482, 32.07311397501252)",34.7953831780482,32.07311397501252
172,"(34.79530807432022, 32.07254420674202)",34.79530807432022,32.07254420674202
173,"(34.79570328532655, 32.07439943879663)",34.79570328532655,32.07439943879663
174,"(34.79579618134776, 32.07452598475322)",34.79579618134776,32.07452598475322
175,"(34.78633398620863, 32.067009090374455)",34.78633398620863,32.067009090374455
176,"(34.78644407415707, 32.06699159746217)",34.78644407415707,32.06699159746217
177,"(34.78642731586514, 32.06729002862193)",34.78642731586514,32.06729002862193
178,"(34.78647906036963, 32.06801881761824)",34.78647906036963,32.06801881761824
179,"(34.78618184137218, 32.067616368794944)",34.78618184137218,32.067616368794944
180,"(34.786285524098126, 32.0678546614427)",34.786285524098126,32.0678546614427
181,"(34.78686999314181, 32.06774615266459)",34.78686999314181,32.06774615266459
182,"(34.78673921112987, 32.06787243049417)",34.78673921112987,32.06787243049417
183,"(34.78667031442631, 32.06764287311307)",34.78667031442631,32.06764287311307
184,"(34.78684628115537, 32.06812476074744)",34.78684628115537,32.06812476074744
185,"(34.78686935316376, 32.068046699082)",34.78686935316376,32.068046699082
186,"(34.787018019328684, 32.06814681681801)",34.787018019328684,32.06814681681801
187,"(34.78676504700947, 32.06825546062767)",34.78676504700947,32.06825546062767
188,"(34.79739490012322, 32.0745559744998)",34.79739490012322,32.0745559744998
189,"(34.79724786953423, 32.074761948943255)",34.79724786953423,32.074761948943255
190,"(34.79771830101769, 32.07451987496677)",34.79771830101769,32.07451987496677
191,"(34.7856372222939, 32.067039306875905)",34.7856372222939,32.067039306875905
192,"(34.78534012531732, 32.067001933961926)",34.78534012531732,32.067001933961926
193,"(34.78728742851298, 32.0684479301065)",34.78728742851298,32.0684479301065
194,"(34.786178341685186, 32.066961328242925)",34.786178341685186,32.066961328242925
195,"(34.786555729707594, 32.06698814562288)",34.786555729707594,32.06698814562288
196,"(34.78595046539816, 32.067019664816954)",34.78595046539816,32.067019664816954
197,"(34.7862369011376, 32.06745667804039)",34.7862369011376,32.06745667804039
198,"(34.78649757100293, 32.067468048414504)",34.78649757100293,32.067468048414504
199,"(34.786561615112454, 32.06751381494849)",34.786561615112454,32.06751381494849
200,"(34.78572884239658, 32.067391640855014)",34.78572884239658,32.067391640855014
201,"(34.786829875224576, 32.06842475124578)",34.786829875224576,32.06842475124578
202,"(34.7869495938211, 32.06850475013411)",34.7869495938211,32.06850475013411
203,"(34.79752984513733, 32.0743888415717)",34.79752984513733,32.0743888415717
204,"(34.79611941704904, 32.073451935860135)",34.79611941704904,32.073451935860135
205,"(34.796161213843554, 32.077679286541326)",34.796161213843554,32.077679286541326
206,"(34.79619562323985, 32.07755267177275)",34.79619562323985,32.07755267177275
207,"(34.796206399285296, 32.07761268870805)",34.796206399285296,32.07761268870805
208,"(34.79624998982244, 32.07728573399832)",34.79624998982244,32.07728573399832
209,"(34.79604427597118, 32.07671814067562)",34.79604427597118,32.07671814067562
210,"(34.79637749273807, 32.077175399974614)",34.79637749273807,32.077175399974614
211,"(34.79555339769405, 32.07590126978005)",34.79555339769405,32.07590126978005
212,"(34.79563656429154, 32.07423355055003)",34.79563656429154,32.07423355055003
213,"(34.79492571576591, 32.07521710505628)",34.79492571576591,32.07521710505628
214,"(34.79479936312955, 32.07494540258925)",34.79479936312955,32.07494540258925
215,"(34.798730375801135, 32.073253856680566)",34.798730375801135,32.073253856680566
216,"(34.80028728832683, 32.07250657619846)",34.80028728832683,32.07250657619846
217,"(34.797014344655764, 32.07836402887186)",34.797014344655764,32.07836402887186
218,"(34.79565922745911, 32.075702316737924)",34.79565922745911,32.075702316737924
219,"(34.7942811654973, 32.07420091931016)",34.7942811654973,32.07420091931016
220,"(34.79454335587558, 32.07406236842213)",34.79454335587558,32.07406236842213
221,"(34.79461719183697, 32.07390040508736)",34.79461719183697,32.07390040508736
222,"(34.79416273574393, 32.07445190556286)",34.79416273574393,32.07445190556286
223,"(34.79425698896087, 32.07451632966278)",34.79425698896087,32.07451632966278
224,"(34.79418082006672, 32.07458317739596)",34.79418082006672,32.07458317739596
225,"(34.794248445886026, 32.07479956284159)",34.794248445886026,32.07479956284159
226,"(34.79412880138539, 32.074958234277894)",34.79412880138539,32.074958234277894
227,"(34.79414358169972, 32.07498448703915)",34.79414358169972,32.07498448703915
228,"(34.794510093583405, 32.074370194209905)",34.794510093583405,32.074370194209905
229,"(34.80054513436142, 32.073123159276285)",34.80054513436142,32.073123159276285
230,"(34.797401992977285, 32.07374175052473)",34.797401992977285,32.07374175052473
231,"(34.79761787818958, 32.074131203692325)",34.79761787818958,32.074131203692325
232,"(34.797906428222795, 32.07361629143894)",34.797906428222795,32.07361629143894
233,"(34.79626262072771, 32.074837488065874)",34.79626262072771,32.074837488065874
234,"(34.798916059049496, 32.07368221400759)",34.798916059049496,32.07368221400759
235,"(34.79877544376502, 32.07414169461248)",34.79877544376502,32.07414169461248
236,"(34.79701093775059, 32.07474334431005)",34.79701093775059,32.07474334431005
237,"(34.79852293322816, 32.074274915491195)",34.79852293322816,32.074274915491195
238,"(34.80006912291039, 32.073361421087164)",34.80006912291039,32.073361421087164
239,"(34.79970621649733, 32.07339673644096)",34.79970621649733,32.07339673644096
240,"(34.79986833999481, 32.073304714907515)",34.79986833999481,32.073304714907515
241,"(34.79988022162119, 32.073515349883806)",34.79988022162119,32.073515349883806
242,"(34.799757300469096, 32.07365554902251)",34.799757300469096,32.07365554902251
243,"(34.795587423678136, 32.07690446384065)",34.795587423678136,32.07690446384065
244,"(34.79577582856671, 32.07713526149343)",34.79577582856671,32.07713526149343
245,"(34.79583988044592, 32.07749448153865)",34.79583988044592,32.07749448153865
246,"(34.7965596550864, 32.07368635640966)",34.7965596550864,32.07368635640966
247,"(34.79505931726036, 32.07268369144559)",34.79505931726036,32.07268369144559
248,"(34.79477534307097, 32.07310632535207)",34.79477534307097,32.07310632535207
249,"(34.79408547668855, 32.07314415709623)",34.79408547668855,32.07314415709623
250,"(34.79476300700462, 32.073195091580075)",34.79476300700462,32.073195091580075
251,"(34.79492068253602, 32.07345948619593)",34.79492068253602,32.07345948619593
252,"(34.7948965519999, 32.07364962080288)",34.7948965519999,32.07364962080288
253,"(34.7957039533302, 32.07373812329868)",34.7957039533302,32.07373812329868
254,"(34.79782095964568, 32.07201500869029)",34.79782095964568,32.07201500869029
255,"(34.7963785764419, 32.07232126042002)",34.7963785764419,32.07232126042002
256,"(34.79614615889129, 32.07236041606018)",34.79614615889129,32.07236041606018
257,"(34.79740635120122, 32.07855250170967)",34.79740635120122,32.07855250170967
258,"(34.79725737178328, 32.07871784089732)",34.79725737178328,32.07871784089732
259,"(34.797036324459846, 32.07871249244481)",34.797036324459846,32.07871249244481
260,"(34.79596898358231, 32.073870960026795)",34.79596898358231,32.073870960026795
261,"(34.79472032407404, 32.07419766294414)",34.79472032407404,32.07419766294414
262,"(34.79480598406781, 32.07442173432388)",34.79480598406781,32.07442173432388
263,"(34.79482255074247, 32.07446413051349)",34.79482255074247,32.07446413051349
264,"(34.79532845514421, 32.075076131635726)",34.79532845514421,32.075076131635726
265,"(34.7954683644974, 32.07485999317148)",34.7954683644974,32.07485999317148
266,"(34.79650007998901, 32.07753907474619)",34.79650007998901,32.07753907474619
267,"(34.79533432469617, 32.07344391772889)",34.79533432469617,32.07344391772889
268,"(34.794960592365605, 32.07360702647624)",34.794960592365605,32.07360702647624
269,"(34.79963156445558, 32.073028897659114)",34.79963156445558,32.073028897659114
270,"(34.798378438318565, 32.07348010745364)",34.798378438318565,32.07348010745364
271,"(34.80062099477782, 32.07372206545358)",34.80062099477782,32.07372206545358
272,"(34.79729894969921, 32.072719562959605)",34.79729894969921,32.072719562959605
273,"(34.796972444092255, 32.072851419197775)",34.796972444092255,32.072851419197775
274,"(34.800043892913656, 32.073039993839096)",34.800043892913656,32.073039993839096
275,"(34.7992762248452, 32.073185479661426)",34.7992762248452,32.073185479661426
276,"(34.796966474094376, 32.07210442059102)",34.796966474094376,32.07210442059102
277,"(34.79658127581104, 32.07219057513531)",34.79658127581104,32.07219057513531
278,"(34.79671829439205, 32.07228599464507)",34.79671829439205,32.07228599464507
279,"(34.80063087392625, 32.07342746034001)",34.80063087392625,32.07342746034001
280,"(34.800216375214895, 32.07382665502843)",34.800216375214895,32.07382665502843
281,"(34.797724397266414, 32.078872178604634)",34.797724397266414,32.078872178604634
282,"(34.79753986932528, 32.07884212461214)",34.79753986932528,32.07884212461214
283,"(34.79746774514293, 32.07216113115083)",34.79746774514293,32.07216113115083
284,"(34.797054253559594, 32.072306582536804)",34.797054253559594,32.072306582536804
285,"(34.79685197921142, 32.072331891419694)",34.79685197921142,32.072331891419694
286,"(34.7975571453698, 32.07232296169451)",34.7975571453698,32.07232296169451
287,"(34.79762741851836, 32.07247341370996)",34.79762741851836,32.07247341370996
288,"(34.794727863274154, 32.07576028630691)",34.794727863274154,32.07576028630691
289,"(34.79480124052765, 32.076134249777475)",34.79480124052765,32.076134249777475
290,"(34.80041085050763, 32.073451264650245)",34.80041085050763,32.073451264650245
291,"(34.78718102091104, 32.068646417776606)",34.78718102091104,32.068646417776606
292,"(34.78530464335447, 32.067081825177105)",34.78530464335447,32.067081825177105
293,"(34.787171122686225, 32.06830968998628)",34.787171122686225,32.06830968998628
294,"(34.78670656154228, 32.06699532249202)",34.78670656154228,32.06699532249202
295,"(34.786159525329325, 32.06702847453704)",34.786159525329325,32.06702847453704
296,"(34.786266812696205, 32.06735232611622)",34.786266812696205,32.06735232611622
297,"(34.78668953267726, 32.06734555599372)",34.78668953267726,32.06734555599372
298,"(34.786012318127355, 32.06736922020609)",34.786012318127355,32.06736922020609
299,"(34.78650011469429, 32.06741264543737)",34.78650011469429,32.06741264543737
300,"(34.786344721959054, 32.06744943875706)",34.786344721959054,32.06744943875706
301,"(34.796690200266816, 32.074796723201935)",34.796690200266816,32.074796723201935
302,"(34.79098317776948, 32.07050636462482)",34.79098317776948,32.07050636462482
303,"(34.790915531268716, 32.07051506904502)",34.790915531268716,32.07051506904502
304,"(34.790670819181564, 32.07066019112353)",34.790670819181564,32.07066019112353
305,"(34.79055960498878, 32.070616684700404)",34.79055960498878,32.070616684700404
306,"(34.79076499050626, 32.07051861304316)",34.79076499050626,32.07051861304316
307,"(34.79022760008, 32.07068343334246)",34.79022760008,32.07068343334246
308,"(34.79153854047697, 32.07046681998801)",34.79153854047697,32.07046681998801
309,"(34.791661330403464, 32.07042778662169)",34.791661330403464,32.07042778662169
310,"(34.79222376777449, 32.07003402811289)",34.79222376777449,32.07003402811289
311,"(34.79205543207953, 32.07004689143491)",34.79205543207953,32.07004689143491
312,"(34.792125766126496, 32.07035382200523)",34.792125766126496,32.07035382200523
313,"(34.79240130467291, 32.07050817082072)",34.79240130467291,32.07050817082072
314,"(34.792292465851304, 32.07030231070604)",34.792292465851304,32.07030231070604
315,"(34.79202954349584, 32.070619529598886)",34.79202954349584,32.070619529598886
316,"(34.79179635489828, 32.070449890575965)",34.79179635489828,32.070449890575965
317,"(34.79182813107786, 32.07035628606813)",34.79182813107786,32.07035628606813
318,"(34.7911761207558, 32.07045599781858)",34.7911761207558,32.07045599781858
319,"(34.79145524848264, 32.070143922250885)",34.79145524848264,32.070143922250885
320,"(34.791496113445795, 32.070321925696724)",34.791496113445795,32.070321925696724
321,"(34.79191330852126, 32.070061656040714)",34.79191330852126,32.070061656040714
322,"(34.79047254846672, 32.07049956878614)",34.79047254846672,32.07049956878614
323,"(34.793862791702715, 32.07003256961958)",34.793862791702715,32.07003256961958
324,"(34.7901178213644, 32.07068608272479)",34.7901178213644,32.07068608272479
325,"(34.79108955977944, 32.069776506835495)",34.79108955977944,32.069776506835495
326,"(34.79118099433165, 32.07015859701978)",34.79118099433165,32.07015859701978
327,"(34.79040828800898, 32.070307768412455)",34.79040828800898,32.070307768412455
328,"(34.79175664906623, 32.07008732550884)",34.79175664906623,32.07008732550884
329,"(34.791616692376756, 32.07010746079979)",34.791616692376756,32.07010746079979
330,"(34.79214458174333, 32.06980800355735)",34.79214458174333,32.06980800355735
331,"(34.792035536403034, 32.069590937040125)",34.792035536403034,32.069590937040125
332,"(34.791821707592014, 32.069634163481886)",34.791821707592014,32.069634163481886
333,"(34.7910629565743, 32.069445728993735)",34.7910629565743,32.069445728993735
334,"(34.79052656678765, 32.070406686492056)",34.79052656678765,32.070406686492056
335,"(34.790635165619996, 32.07034776057227)",34.790635165619996,32.07034776057227
336,"(34.790779183991255, 32.06976034701944)",34.790779183991255,32.06976034701944
337,"(34.79161134108564, 32.069653975580685)",34.79161134108564,32.069653975580685
338,"(34.7914125061576, 32.069672110657805)",34.7914125061576,32.069672110657805
339,"(34.791021892045585, 32.07017565157978)",34.791021892045585,32.07017565157978
340,"(34.7908665298091, 32.07020289957048)",34.7908665298091,32.07020289957048
341,"(34.79054620871748, 32.070221020088)",34.79054620871748,32.070221020088
342,"(34.78871166083025, 32.06993154768448)",34.78871166083025,32.06993154768448
343,"(34.78857540224362, 32.069836134625525)",34.78857540224362,32.069836134625525
344,"(34.788590957164566, 32.069942009181254)",34.788590957164566,32.069942009181254
345,"(34.78921699649093, 32.069869160636074)",34.78921699649093,32.069869160636074
346,"(34.788782834390275, 32.06972144503937)",34.788782834390275,32.06972144503937
347,"(34.78911339397574, 32.070039463800676)",34.78911339397574,32.070039463800676
348,"(34.78954671229955, 32.06994165680307)",34.78954671229955,32.06994165680307
349,"(34.789375292580225, 32.069973102431284)",34.789375292580225,32.069973102431284
350,"(34.78924221136485, 32.07002585349978)",34.78924221136485,32.07002585349978
351,"(34.79012746195104, 32.07056199935645)",34.79012746195104,32.07056199935645
352,"(34.789858316337764, 32.070651055)",34.789858316337764,32.070651055
353,"(34.789992889534744, 32.0707244445978)",34.789992889534744,32.0707244445978
354,"(34.7901775014825, 32.070481120601016)",34.7901775014825,32.070481120601016
355,"(34.78992238008349, 32.07044046489247)",34.78992238008349,32.07044046489247
356,"(34.790386510716054, 32.0702161549154)",34.790386510716054,32.0702161549154
357,"(34.78991412499286, 32.06936031076582)",34.78991412499286,32.06936031076582
358,"(34.790267888725666, 32.06956771395254)",34.790267888725666,32.06956771395254
359,"(34.79031510694918, 32.06988563954318)",34.79031510694918,32.06988563954318
360,"(34.790067548205656, 32.06985740487879)",34.790067548205656,32.06985740487879
361,"(34.790073291603505, 32.069954470490416)",34.790073291603505,32.069954470490416
362,"(34.78971206730535, 32.06992767549875)",34.78971206730535,32.06992767549875
363,"(34.790117486313044, 32.07035284494649)",34.790117486313044,32.07035284494649
364,"(34.78950034743613, 32.07098073000731)",34.78950034743613,32.07098073000731
365,"(34.78952620059174, 32.0710252660557)",34.78952620059174,32.0710252660557
366,"(34.79070091558973, 32.06948666242036)",34.79070091558973,32.06948666242036
